Wie bitte?;0
Welcher bürger sollte davon einen Vorteil haben?;0
Ist die Abschiebung nicht schon in den Zahl ern beschlossen worden?;1
Und wo kommt dann das Wasser her?;0
Alles wie immer?;1
Lohnt sich ein Philosophiestudium?;1
Eine Homage an Peter Lustig?;1
Wie nett ist denn bitte das Album?;0
Die Rettung der Flüchtlinge im Mittelmeer ist also illegal?;1
Wann fährst du zurück?;0
Habt ihr auch einen schönen Sonnenauf oder untergang fotografiert?;1
Nice wo gibt es sowas?;0
Wieso war eigentlich Zahl Jahre lang kein deutscher Außenminister in Auschwitz?;0
Ozeane Rohstoffquelle der Zukunft?;1
Was halten wir davon?;0
Ist das sinnvoll?;1
Was müsst ihr machen?;0
Darf das ein Arbeitgeber?;1
Gibts die Hose auch in kurz?;1
Was haben unterschiedliche Steuersysteme mit fairer Marktwirtschaft zu tun?;0
Heute dann ohne Wespe?;1
Was tun?;0
Macht ihr was?;1
Was war denn?;0
Was ist eigentlich Ironie?;0
Und was ist Sarkasmus?;0
Ach und warum redest du englisch?;0
Welcher Beruf?;0
Wie weit bist du da schon?;0
Du kannst auf Wände klettern?;1
Hat jemand noch eine Karte für Samstag bei der Gamescom zu verkaufen?;1
Wie funktioniert Polizei hier in Berlin?;0
Was machst du da?;0
Sind denn dieses mal wieder die Kryptominer schuld?;1
Lese ich da richtig?;1
Wie fandest du Lego Super Villains?;0
Gibt es das auch in der Halle Zahl bei Warner?;1
Dann solltest also Du entscheiden dürfen wie radikal es sein darf?;1
Oh haben sich Unit efunden?;1
Möchtest du beim Gewinnspiel mitmachen und mich unterstützen?;1
Hast du bereits eine Störung gemeldet?;1
Nur was wäre dein Vorschlag?;0
Woran liegt das?;0
War es gut?;1
Was ist mit der Atemluft in den Städten vor allem in München?;0
Spricht meine Marke die Sprache meiner Kunden?;1
Und hab ich überhaupt Kunden?;1
Gibt es Schließfächer auf dem Gelände?;1
Was ist denn daran so lustig?;0
Denkst du dass es der Signal Iduna Park war?;1
Und jetzt ist Ihr Tweet weg?;1
Hast du Hobbies?;1
Ist das die Rolltreppe nach Pankow?;1
Ist das denn inzwischen einigermaßen gesichert?;1
Du bist auf der Gamescom?;1
Kann man dich heute noch irgendwo sehen?;1
Schmetterlinge sind doch eigentlich auch nur geflügelte Würmer oder?;1
Was ist das Ziel der AktionStandesamt Zahl ?;0
Welche Insel ist das?;0
Netflix and Chill?;1
Und warum kam es so?;0
Erneute Leihe nach Holland?;1
Läuft da was?;1
Was geht bei euch?;0
Wer darf Moderationen bei der Industrie machen?;0
Bist du jetzt automatisch Teil des RaiffeisenKonsortiums?;1
Warum nur Zahl ?;0
Wie heißen diese dunkleren glänzenden Fussfettverfärbungen in Birkenstock Schuhen nochmal auf englisch?;0
Wie gehts dir eigentlich?;0
Ist heut schon wieder Gegenteiltag?;1
Sicher?;1
An welchen Tagen bist du da ?;0
Ist das nicht ein bisschen kalt?;1
Welcher Wind ist denn gemeint ?;0
Würden Sie unter diesen Voraussetzungen eine Lesung in Hagen machen?;1
Wie komm ich jetzt nach Ehmen?;0
Was ist das für ein Trend?;0
Inwiefern fördert eine Badeanzug bitte unsere Freiheit?;0
Darf ich ein Bild von mir mit meiner neuen Frisur hochladen?;1
Bei euch auch?;1
Welche Behauptung genau ist denn sachlich falsch?;0
Führt der Klimawandel zu mehr Hochs?;1
Wie weit kann die Erholung beim EURUSD noch gehen?;0
Ihr wollt ein Headset mitsamt einer Maus gewinnen?;1
Wer bitte sollte diese Menschen einstellen?;0
Auch dann endlich mit Erfolgen?;1
Wer hat euch verraten?;0
Sprang Britin über die Reling nach Streit?;1
Kann sie sprechen?;1
Was hampeln die denn da rum?;0
Wie kannst du das nur von mir denken?;0
Haben Sie ein Augenproblem?;1
Wieso bedeutet SUV automatisch immer schlecht?;0
Trailer zu The Journey schon gesehen?;1
Wie soll das denn noch zwei Tage weitergehen?;0
Weißt du welche Spedition es fährt?;0
Sind wir nicht alle ein bisschen anders?;1
Wer bezeichnet ihn als Experten außer er sich selbst?;0
Wer kennt dieses Spiel?;0
Was ist denn das Schanzenfest?;0
Was ist denn das?;0
Irgendwer am Kölner Dom?;1
Werden die College Football Spiele bei DAZN gezeigt?;1
Ja gut aber warst du es?;1
Wer wird zukünftig diesen Job noch machen?;0
Wo ist der Bus?;0
Wozu braucht es Fischer wenn es Gerichte schon taten?;0
Herz wie stellst du dir das denn vor?;0
Merkt ihr selber ne?;1
Ist etwas passiert?;1
Kann man irgendwie für dich da sein?;1
Wen wunderts noch?;0
Noch Fragen?;1
Kommst du heute Abend zum Grillen in den Garten?;1
Ist das überdacht?;1
Habt Ihr auch solche Lieblingsorte in München?;1
Was denn nun?;0
Wie plant man eine barrierefreie Veranstaltung?;0
Ihr wollt bei der nächsten Auslosung live dabei sein?;1
Was soll das denn?;0
Was macht man als PRBerater so?;0
Warum denk ich an Geiselnahme wenn ich das lese?;0
Also wo könnte man denn eine Bewerbung abgeben?;0
Wie krank ist das denn?;0
Was willst du denn bitte mehr im Leben?;0
Man kann seine Handyrechnung von der Steuer abziehen?;0
Habt ihr wieder Verdacht ja?;1
Was soll daran schlimm sein?;0
Was bereust du?;0
Ist das nicht schon seit Jahren Satire was dieser Account twittert?;1
So oder ähnlich muss ich das verstehen?;1
Vegan?;1
Hast du vielleicht ein Rezept?;1
Könnte die Schildkröte eventuell Spuren von Plutonium enthalten?;1
Help worum gehts hier eigentlich?;0
Wie lange dauert es in der Regel bis es wieder funktioniert?;0
Warum eigentlich heißt ihr als Nischenanbieter noch Spiegel?;0
Es wird nie aufhören oder?;1
Was läuft denn jetzt so auf netflix?;0
Verstehst du?;1
Was ist das Geheimnis des deutschen Mittelstandes?;0
Warum ist am Ende der Nerven eigentlich immer noch so viel waches singendes Kleinkind übrig?;0
Den Euro retten aber wie?;0
Solltest du nicht schon im Bett sein?;1
da waren wir doch oder?;1
Das Internet ist schon ein fieses Bierzelt nicht wahr?;1
Entschuldigung was hat der Elternvertreter nicht verstanden?;0
Wer hat mich beschworen?;0
Lust auf ein gutes spannendes und packendes Buch?;1
Muss ich etwa vorbeikommen?;1
Warum sind Journalisten eigentlich der Meinung über Recht und Gesetz zu stehen?;0
Was macht Sie denn so zornig?;0
Warum sollte es denn deiner Meinung nach keine Kinder in Lokalen geben?;0
Du liebst Motorräder?;1
Wegen dem Training oder wegen dem Foto?;0
Was heißt wirken?;0
Oder ruhen Deine Gedanken auch mal aus?;1
Was denkst du denn?;0
Hattest du auch eine OP um die Gesichtszüge anzugleichen?;1
Ist das denn jugendfrei was ihr jeden Abend so macht?;1
Ist das Spiel noch schlechter als FIFA Zahl ?;1
Gibts den Anstoßbug noch?;1
Bin ich gerade der einzige?;1
Warum sagt da keiner was zu?;0
Wie oft ist das schon in Deutschland passiert?;0
Wer ist das?;0
Hatte Weinstein das nicht genauso gemacht?;1
Wie heißt du denn da?;0
Gibt es eigentlich Lady Gaga noch?;1
Du suchst deine Erfüllung?;1
Bin ich schon so alt?;1
Können Sie diesen Unsinn belegen?;1
Oh je ist denn alles wieder in Ordnung?;1
Geht es dir besser?;1
Gibt es eine Möglichkeit es auch an anderen Schulen anzubieten?;1
Wo kommst eigentlich her?;0
Ist das nicht gefährlich?;1
Was will mir das Leben mitteilen?;0
Worauf will sie nicht zurückblicken?;0
Was macht ihr heute noch ?;0
Denkst du denn dass du trotzdem damit leben könntest?;1
Wie heißt denn der Bereich denn nun?;0
Wie lächerlich ist das denn?;0
Wie groß bist du?;0
Wie oft macht man das in der Regel?;0
Was hältst du davon?;0
Was ist rot und schlecht für die Zähne?;0
Finden Sie?;1
Kann mir jemand das Bein brechen?;1
Wo befindet sich eigentlich gerade der Regen?;0
Habt ihr auch Probleme mit der App?;1
Könnt Ihr mein Notizbuch für Frühdienste sein?;1
Hast Du auch manchmal auch das Gefühl dass Du eigentlich nirgendwo ankommst egal wie weit Du läufst?;1
Was ist los?;0
Würdet ihr es eventuell teilen?;1
Ein bisschen Gänsehaut zur Abkühlung?;1
Für wen seid Ihr?;0
Das hat überregionale Relevanz?;1
Heute schon Klamotten gezählt?;1
Alles gut bei dir?;1
Tun sich dann neue und tiefere Abgründe auf?;1
Wen interessiert das noch im Mai Zahl ?;0
Hat jemand Urlaub und möchte tauschen ?;1
Soll ich dir nen Euro leihen?;1
Darf ich kurz eingreifen?;1
Was soll das?;0
Ich mag dich magst du mich?;1
Ist Autos klauen dann also sozial?;1
Warum ist es so kultig?;0
Wäre es nicht leichter gleich zu berichten?;1
Wie ist die Stimmung drei Jahre danach?;0
Was sagst du dazu?;0
Will jemand schreiben?;1
Was ist Liebe überhaupt?;0
Läuft jetzt eigentlich jeder Zahl Kilometer durch die Berge?;1
Ein Indiz für was?;0
Kann künstliche Intelligenz einen menschlichen Text angemessen bewerten?;1
Möchtest du beim Gewinnspiel mitmachen und mich unterstützen?;1
Gehst du bitte auch mal auf den Inhalt ein?;1
Wie hieß es früher bei euch noch?;0
Wo genau findet man euch?;0
Sind Sie sich bewusst darüber wie viele es sind?;1
Hab ich da Shaun das Schaf gehört?;1
Möchte mal eine von euch versuchen mir zu folgen?;1
Sagen Sie das beim Breitscheidplatz auch?;1
Möchtest du Müsli?;1
Was glaubt die Polizei durch Überprüfung der Presseausweise zu gewinnen?;0
Was bist denn du für einer?;0
Taucht sogar Leandro dort auf?;1
Ob wir das heute Nacht noch hinkriegen?;1
Wie genial wäre das eigentlich?;0
Wie jetzt?;0
Seit wann gibts denn Pauschaldienstreisen mit allinclusive?;0
Batterien rausnehmen?;1
Weißt du aber was der gemacht hat?;0
Wessen Werte sinken in Bayern?;0
Was ist mit den Aaron?;0
Wo und wieso hast du einen neuen Account?;0
Wie kommst du denn darauf jetzt?;0
Noch kühler?;1
Was scheitert eigentlich nicht in Berlin?;0
Aber woher sollen Sie das auch wissen?;0
Hast Du Deine Katze mitgenommen?;1
Wer hats gesagt?;0
Hast du hier schon geschaut?;1
Und wie gefällt dir die neue Photovoltaikanlage?;0
Wer hat Zeit und Lust ?;0
Kann ich das Rezept haben?;1
Was geht den bei euch ab?;0
Sagt mal taugt Fenix noch als TwitterApp?;1
Hab ich da Pommes gesehen?;1
Wie kann man denn bitte gefühlt täglich immer dümmeren Quatsch von sich geben?;0
Was sind die letzten Worte eines Frosches?;0
Hat es geklappt?;1
Was ist denn im dritten Fall Scheitern?;0
Was genau erwartest du vom Staat?;0
Bist du ab und an noch dort?;1
Wohin geht es denn wann weiter?;0
Reitest du noch viel?;1
Waren Ihre Ferien ein Flop?;1
Worauf habe ich mich nur eingelassen?;0
Kennst Du schon meinen Pod circast?;1
Warum habe ich immer noch ein Crush?;0
Blockst du ihn?;1
Waren sie noch nie beim Wiener Opernball?;1
Heißt dort eigentlich jeder Rainer?;1
Warum hat SpikeLee ein Hashtag mit Bild?;0
Was willst du denn in Essen?;0
Weil ich rund faul und verfressen bin?;1
Womit betrinken sich Mücken?;0
Wann fährst du denn zurück?;0
Hast du die schon live gesehen?;1
Sie wollen also heimatlos sein?;1
Seid ihr zusammen?;1
Was nutzt du denn für einen Router?;0
Wer ist User?;0
Was reden wir denn schön?;0
Gehts noch?;1
Was umschreibe ich denn?;0
Glaubst du dass Männer multitaskingfähig sind?;1
Warum macht ihr das eigentlich ihr lieben TaxilenkerInnen?;0
Woran ich auch merke dass Sommerferien sind?;0
Jemand Lust auf ts?;1
Oh kann es sein das ich diese Unterhaltung zufällig kenne?;1
Leute finden meine Usernames tatsächlich gut?;1
Was sind Ihre Stärken?;0
Muss die einem ständig das Fernsehvergnügen versauen?;1
Passen die Schuhe sehen die gut aus und gefallen sie dir?;1
Den Apfelkuchen oder den Mann?;0
Was hat der jetzt damit zu tun?;0
Trump beschwert sich dass Zahl Prozent der Berichterstattung über ihn negativ ist?;1
Wie viel Geld lässt der deutsche Staat in Rauch aufgehen?;0
Was habt ihr denn für den Slogan gezahlt?;0
Worauf habe ich mich nur eingelassen?;0
Wo ist denn die?;0
Woher hast du das?;0
Kennt man oder?;1
Darf Kiwi eigentlich zu dir ins Bett zum Kuscheln?;1
Welche sind die gesündesten Tiere?;0
Was rauchst Du?;0
Könnt ihr mir da helfen?;1
Wer fällt mir denn da ein der da ganz vehement dagegen war?;0
Was denn?;0
Ist das irgendeine Horrorgestalt aus Maislabyrinthen die mir noch unbekannt ist?;1
Können wir den Tweet mal bitte alle teilen?;1
Finanzielle Unterstützung für die Türkei?;1
Was denn sonst?;0
Wie lange wird es dauern bis bei uns so etwas auch diskutiert wird?;0
Wo kommt denn die Zahl her?;0
Hast Du Dir schon eine Kabine ausgesucht?;1
Wie gehts euch so?;0
Darf ich fragen wie zur Hölle du das immer schaffst?;1
Hatten wir heute schon was mit Schaukeln und Bier?;1
Wie sieht es da drin aus?;0
Kommst du noch mit hoch?;1
Kann ich dich dann endlich berühren?;1
Hatten wir schon Sommergrippe oder darf ich dieses Jahr als erstes?;0
Lässt sich das belegen?;1
Wie hieß die serie noch mal?;0
Wusstet ihr schon dass Gibraltar der Aquarius die Zulassung entzogen hat?;1
Na was ist hier denn los?;0
Versteh ich das richtig?;1
Hat sich schon jemand den Account gesichert?;1
Wen von den drei Leuten die du ansprichst meinst du?;0
Wäre es möglich die Rezeptur des Lockmittels zu erfahren?;1
Glaubt eigentlich tatsächlich irgendwer dass das echt ist?;1
Ist heute Tag der grauen Haken in Whatsapp?;1
Und was soll das bringen?;0
Weshalb?;0
Warum?;0
Kann der Tag weg oder essen Sie den noch auf?;0
Hast du morgen Schule?;1
Rufst du dann auch Stimmung?;1
Was deckt sich mit der Realität?;0
Würdest du das dann wirklich tun?;1
Menschenverbot im Restaurant?;1
Wer fabriziert so einen Mist?;0
Meinst du mich?;1
Und wie genau sollen Menschen ohne Waffen ihre Freiheit bewahren?;0
Soll ich mit kommen und in der Nähe bleiben?;1
Und wieso eigentlich?;0
Sonst nix besseres zu tun?;1
Führerschein machen?;1
Hat das jemand behauptet?;1
Kapern sind voll eklig warum geben Leute Geld dafür aus?;0
Was macht ihr so schönes?;0
Wer von uns beiden hat denn hier ein Auto?;0
Kommst doch aus Marl oder?;1
Was denn sonst?;0
Einverstanden?;1
Schatz Norbert ist auch dabei freust du dich?;1
Auf welche Aussage beziehen Sie sich?;0
Soll Deutschland ganz Europa alimentieren?;1
Was gibts da zu schmunzeln?;0
Warum bin ich kein Muttersprachler?;0
Hab ich schonmal erwähnt dass ich gerne einen Freund hätte?;1
Darf ich dem discord beitreten?;1
Ist das Rom?;1
Und was haben einzelne Zitat mit der Parteiausrichtung zu tun?;0
Fällt Ihnen nichts auf?;1
Ist das nicht gar zu billig?;1
Waren die Grünen nicht mal ursprünglich fürs Tierwohl?;1
Ist das euer Ernst?;1
Wisst ihr wie sehr ich Trüffel mag?;1
Welche Unterschiede Konflikte seht Ihr?;0
Es gab ein Update?;1
Kann mir bitte wer Susbringen?;1
Sollte es eine Herausforderung sein?;1
Was willst du später mal beruflich machen?;0
Sollen wir jetzt Waffen nach Syrien liefern?;1
Es gibt Sushi?;1
Findet es niemand bedenklich dass Heisenberg in dem Witz angehalten wird aber Schrödinger antwortet?;1
Warum hast du mir das so lange vorenthalten?;0
Was soll das denn heißen?;0
Schaff du dir etwas Niveau und Intellekt an und dann sprechen wir uns wieder deal?;1
Wo wurden deswegen Mindestbeiträge eingeführt?;0
Seit wann hat die denn Ahnung von Sport?;0
Habt ihr mich vermisst?;1
Noch jemand aus Leipzig?;1
Was ist deine größte Angst?;0
Was bedeutet intelligente Automatisierung für Ihre Belegschaft?;0
Ist die nicht mehr für Motorradfahrer?;1
Gabs nicht auch mal auch mal Künstler die nen Typen umgebracht haben und sagten es sei Aktionskunst?;1
Wohin führt der Weg von Sebastian Rudy?;0
Werden Sie es eventuell noch rezensieren?;1
Wo denn?;0
Wollen Sie Ihren Sohn wirklich Sam nennen Frau Sung?;1
Was sind das für Vögel?;0
Kann es sein dass Sie Ihre Augen doch sehr von Ihrem unmittelbaren Umfeld abwenden?;1
Wo sind all die Aliens?;0
Wieso künstliche Intelligenz?;0
Wurde es schon aufgelöst?;1
Aber schon Fortnite gespielt oder?;1
Auf welcher Rechtsgrundlage?;0
Hast du denn schon hier geschaut?;1
Wer ist denn so in Köln?;0
Gut wo sitzt du?;0
Wie süß ist denn bitte dein Patronus?;0
Wer ist heute alles Schwimmbad?;0
Ist das jetzt schon deiner?;1
Warum kracht es eigentlich immer auf Höhe Pforzheim?;0
Trifft man dich in Halle Zahl an?;1
Ist das normal das da so wenig drauf ist?;1
Was wissen Sie noch von den Geschehnissen der letzten Woche?;0
Kann man noch vorbeikommen?;1
Wer kennt den KontoBetrüger vom Hardtberg?;0
Was soll das denn?;0
Will ich dich denn wirklich sehen?;1
Was hast du erwartet?;0
Kommt der neue Patch mit einem praktischen Item?;1
Warum ich den Sommer liebe?;0
Sind wir zum Verzicht bereit?;1
Was hast du erwartet?;0
Was haltet ihr von der Idee in co Zahl Kompensation von Flügen zu investieren?;0
Wer hatte den Scheiß behauptet?;0
Wie hieß der kleine Mann?;0
Wie sieht es aktuell aus?;0
Wurde bereits eine Störung gemeldet?;1
Und was wäre wenn es ein Spiegel Journalist ist?;0
Bruder gibt es neue News wegen Karrierenmodus?;1
Mehr Lohn?;1
Kann man auch gewinnen wenn man gerade nicht vor Ort ist?;1
Naja ob bayrisch Schwaben noch Bayern ist?;1
Was wurde eigentlich aus SerienweltDE?;0
Sollte ich vielleicht mal weiterarbeiten?;1
Wie verzweifelt die ist?;0
Warum finde ich das so süß gerade?;0
Willst du noch mit hochkommen mein Paninialbum angucken?;1
Können Patienten direkt aus der Intensivstation nach Hause entlassen werden?;1
Wieso verbreitest du jetzt falsche Infos?;0
Schaust du noch?;1
Wie erreicht das Foto eigentlich ausgerechnet die PNN?;0
Ist das gerecht?;1
Wie ist der Anstehsimulator Zahl in Köln so?;0
Schläfst du da jetzt?;1
Bringst mir was mit?;1
kann man das bei Ihnen auch mal?;1
Kann man als Hähnchenwagenmann Homeoffice machen?;1
Hast Du zufällig die Norma Online Webseite offen gehabt?;1
Wie steht es um Gottes Gerechtigkeit?;0
Und nach welchem Studium gibt es die höchste Einstiegszufriedenheit?;0
Wie cool ist das denn?;0
Ist dies eigentlich eine für SpdWahlkämpfe optimierte Typografie?;1
Wer soll das glauben?;0
Ich sehe heute Abend The Black Dahlia Murder im Logo wer noch?;0
Werde ich wohnen?;1
Wo ist deren Tweet denn so schnell hin verschwunden?;0
Haben die kalte Füße bekommen?;1
Hast du schon circall of Cthulhu gesehen?;1
Ist heute auch bei dir ein Tag der Tage?;1
Was macht ihr so?;0
Wo sind die Eltern unter euch?;0
Ein Jahr?;1
In einem Sportverein?;1
Wann bist du in Köln?;0
Was ist wenn ich nicht Franz heiße nicht Zahl bin und nicht Daniels Bruder?;0
Echt jetzt?;1
Die sind etwas später was?;1
Könnte World War Zahl den Giganten Battlefield vom Thron kicken?;1
Echte Kameradschaft statt SingleplayerModus?;1
Das wahre Problem ist?;0
Thierry Henry neuer Trainer von Bordeaux?;1
Willst du dich individuell im Basketball weiterentwickeln?;1
Was soll ich sagen?;0
Wie kann man unabhängiger WKÖPräsident sein und gleichzeitig ÖVP Wirtschaftsbund Präsident?;0
Was war es?;0
Wir sind schon da aber wo bist du?;0
Wieso wundert es mich nicht?;0
Warum muss er dies tun?;0
Wofür werden Sie eigentlich bezahlt?;0
Wie geht es weiter mit den transatlantischen Beziehungen?;0
Ich hoffe ihr seid inzwischen durch?;1
