Wie sieht es bei euch aus?;0
Wann hat er das angekündigt?;0
"Wo liegt eigentlich dieses ""Würde""?";0
Wer verbaut denn so eine museale Technik heutzutage noch?;0
Wer ist euer bester Spieler, den ihr bisher gezogen habt?;0
Will da jemand an alte dunkle Traditionen anknüpfen?;1
Gibt es euer Wahlprogramm auch irgendwo als Ebook (ePub wäre perfekt)?;1
"Was macht jemanden zu einem ""Spieler""?";0
Kann mir bitte jemand ein Bett vorbei bringen?;1
Hast Du Details?;1
Ist bekannt, ob Mony in den den letzten Jahren mal Arbeit gehabt hat?;1
Suchen Sie einen Job im Bereich Arbeitssicherheit, den Sie wirklich lieben?;1
Was kostet denn die CL in anderen deutschen Stadien?;0
Sollte es überhaupt eine Koalition mit der SPD geben?;1
Wieso wurde sowas überhaupt genehmigt?;0
Werden die auch entschädigt?;1
Was habt ihr in Syrien zu suchen?;0
Auf welchen Ort freut ihr euch am meisten?;0
Auf welcher Rechtsgrundlage kann ein Boss einen wohl versetzen oder entlassen?;0
Hast du damit jetzt abgeschlossen?;1
Warum muss ich an das Potier denken?;0
Was glaubt ihr was passiert?;0
Wieso gab es diese Probleme vor 30 Jahren nicht?;0
Wann lassen Flugzeuge Kerosin ab?;0
Wer macht mit?;0
Wer möchte sich als nächstes die Teamchemie zerstören lassen?;0
Also wir sind schon angemeldet, Du auch?;1
Erkennst du dich darin wieder?;1
Ihr Lieben, wie geht's euch?;0
Du willst hoch hinaus?;1
Würdest du anders leben?;1
Was soll man dazu noch sagen?;0
Wohin mit der Bananenschale?;0
Seht ihr, wie schnell man ins Bundesinnenministerium kommen kann?;1
Sie lesen diesen Beitrag gerade während der Fahrt?;1
Wenn nicht jetzt, wann dann?;0
Sie befürworten also Gewalt gegen Kinder?;1
Was gibts denn heute bei euch Gutes?;0
Was macht unsere Loop so einzigartig?;0
Wisst ihr, was lustig ist?;1
Warum zur Hölle macht nicht mal ein vernünftiges Medium dauerhaft News in Videoform?;0
Wie lange hast du denn Zeit zum Reisen?;0
Welche Partei wählen Sie?;0
Was sollte man heutzutage als Könner können?;0
Was meinen Sie damit?;0
Habt ihr es gemerkt?;1
Was motiviert Menschen bei der Teamarbeit?;0
Hat der Mann überhaupt eine Ahnung wovon er da spricht?;1
Wann endlich gehen die Eltern auf die Barrikaden?;0
Und das ändert sich, wenn die Koalition weitergeht?;1
Besteht hier Interesse an den Details unserer Familien-WG?;1
"Wo beginnt der Begrif 
Mensch?";0
In welcher Sprache fand dasTelefongespräch statt?;0
Gibt es neue Folgen?;1
Was soll man dazu sagen?;0
Oder hat es was mit der Kirche von England zu tun?;1
Hast du in der Zwischenzeit etwas gefunden?;1
Wissen Sie, was beim Rad fahren erlaubt ist und was nicht?;0
Ist eigentlich die Whats App Gruppe noch vorhanden?;1
Und worauf bezieht sich das?;0
Was ist los in Deutschland?;0
Wer hat das Video eigentlich gefilmt?;0
Wollen Sie jetzt aus- und zurücktreten?;1
Was genau willst du mir sagen?;0
Wenn heute Bundestagswahl wäre, wen würdet ihr wählen?;0
Wie wird die Jugendinformation in 2030 aussehen?;0
Was kann ich machen?;0
Was genau verstehen Sie unter Gesinnungsjustiz?;0
Wer von euch will am Samstag den legendären ersten Heimsieg und Sieg unseres Ruhmreichen miterleben?;0
Ist Ihre Heizanlage noch zeitgemäß?;1
Woran merkt man, dass ich kein Hund bin?;0
Warum stoppt ihn die SPD nicht?;0
Glaubst du eigentlich selbst diesen Schwachsinn, den du hier zum besten gibst?;1
Welches Geschäftsmodell bedient welche Kundensegmente?;0
Ah du meinst das eine erleichtert das andere?;1
Wie viel Geld sollen Politiker in Deutschland verdienen?;0
Warum investieren wir das nicht in die Sanierung?;0
Wofür bist du eigentlich bekannt?;0
Und wie stellt man sie zur Verfügung?;0
Sollte die SPD die große Koalition verlassen?;1
Oh, heisst das man kann damit rechnen, dass Schadensmeldungen demnächst auch wirklich bearbeitet werden?;1
Du hast eine Leidenschaft?;1
Wissen Sie, was beim Radfahren verboten ist und was nicht?;1
Machst du sowas auch im Studium?;1
Wie kann man den Straßenverkehr sicherer gestalten?;0
Kann man diese Wahlen in Bayern nicht vorziehen?;1
Warum schweigen die Behörden vor Ort?;0
Hab ich was verpasst oder habt ihr noch eine Schwester?;0
Und nach welchem Paragraphen in welchem Gesetz wäre dies jetzt konkret illegal?;0
Wieso sollen Fahrrad Fahrer nicht auf dem Gehweg fahren dürfen?;0
Lässt sich das belegen?;1
Wie kommen Sie denn auf so was?;0
Wäre das was für dich?;1
Ja aber was ist da das Problem?;0
Warum ist so schwer, das Leben?;0
Seid ihr in Marienkrankenhaus?;1
Na, mit wem hast du gesprochen?;0
Was macht eigentlich der Chef?;0
Wie meinst du das?;0
Was ist Akusmatische Raum-Orchestrierung?;0
Kennen Sie ihn?;1
Wie kann man den Tod eines Menschen feiern?;0
Wie lange hat das bei euch gedauert?;0
Und warum wolltest du Journalist werden?;0
Ist aber bestimmt nur von regionalem Interesse, oder?;1
Wo kann ich mich bewerben?;0
Gibt's da schon einen Zeitplan?;1
Lust später einen Kaffee oder ein Bier zu trinken?;1
Wenn das so ist, warum ist dann die SPD immer noch Teil dieser Koalition?;0
Und wann bekommen die Kinder endlich neue Schuhe?;0
Was muss man da solange drüber reden?;0
Wer braucht schon eine Arbeit?;0
Wo suchen Menschen nach News in Videoform?;0
Was sagt ihr?;0
Was haben die alten Römer gegessen?;0
Ihr habt erwachsene Kinder?;1
Was war das Resultat?;0
Das finden Sie einen guten Indikator?;1
Kennen Sie den hier?;1
Gefällt es euch?;1
Und was ist mit den Kunden, die unterwegs Sky Go nutzen wollten?;0
Was haltet ihr davon wenn ich immer mal wieder live Streame?;0
Was soll denn dieser Mist?;0
Was gefällt dir an dieser Reihe so gut?;0
Wollt ihr mal lesen wie das klingt, wenn ich mich aufrege?;1
Wie kann eine so perfekte Show wie Avatar überhaupt existieren?;0
Wie viele sagen das den?;0
Was macht ultimativ den Wert eines Menschen aus?;0
Kann man mit politisch Andersdenkenden konstruktiv streiten?;1
Hab ich es überlesen oder wird der Name des Unternehmens nicht genannt?;0
Wer schafft den Einzug ins Halbfinale?;0
Wird der Mann jetzt befördert?;1
Wie würden Sie die Pflege verbessern?;0
Schafft Amazon die Kasse ab?;1
Wenn man Steuern hinterzieht, bekommt man dann einen Job beim Finanzamt?;1
Was ist das für einer?;0
Was hast dir erwartet?;0
Geht es dir nicht gut?;1
Was beinflusst deine Laune?;0
Sie wissen warum ich sie anhalte?;1
Wie gehe ich da im Kundencenter vor?;0
Hattest du in deinem alten Job nicht irgendwie Probleme?;1
Wie heißt die Hauptstadt der Ukraine?;0
Wo läuft die Champions League 2018/2019?;0
Was weiß der über die Leute in unserer Regierung?;0
Was tippt ihr, wie lange es noch braucht, bis ich raus komme zur Uni?;0
Gefällt es euch?;1
Hallo Twitter, kann mir jemand sagen, was mit der Weinpflanze los ist und was dagegen hilft?;0
Wollen wir mal zocken ?;1
Warum unterstellen Sie mir solchen Unsinn?;0
Na, haben Sie heute alle schon das Wirtschaftswachstum angekurbelt?;1
Was weisst du was wir nicht wissen?;0
Was bedeutet das?;0
Gibts was Neues von Seehofer?;1
Sie erinnern sich?;1
Würdest du auf ja wetten?;1
Wie viel Informationen braucht ein Autor um einen guten Blogpost zu verfassen?;0
Nur ist die Frage, was ist Heimat?;0
Hast du überhaupt einen Presseausweis?;1
Ist das jetzt Mitleid?;1
Wollen wir Freunde werden?;1
Wie haben Sie dieses kleine Boot gefunden?;0
Wie käuflich sind wir?;0
Was ist die Rolle von Forschenden bei der nachhaltigen Transformation?;0
Kann ich eigentlich am Wochenende ins Emsland fahren?;1
Hat das einer der Betroffenen so geäußert?;1
Was geschah hinter den Kulissen?;0
Wer möchte es ihm erklären?;0
Hey Sky was ist los?;0
Was ist die geheime Zutat für erfolgreiche Retrospektiven?;0
Sah ich auch so aus?;1
Ihnen ist das Konzept einer Umschulung bekannt?;1
Bist du denn getauft?;1
Aber was bei ihm rauskommt, hat er nicht verraten?;1
Auf welcher Strecke und zu welcher Gelegenheit bist du mit dem Rad unterwegs?;0
Was hat sich geändert?;0
Geht es um Mode, um ein neues Album oder bildende Kunst?;0
Gibt es Tendenzen in der Weiterentwicklung von Apps?;1
Was will man mehr?;0
Sie wissen auch, was ihnen jetzt blüht?;1
Wollt ihr mehr wissen?;1
Seid Ihr ein Fanaccount oder der Ligaverband?;0
Ist mein Kind süchtig nach dem Smartphone?;1
Hey Hermes, was stimmt mit euren Fahrern nicht?;0
Wo steht das?;0
